36153,73,-4,47,296,648,34.77,20.862,5.2
36154,73,-4,47,298,709,34.77,20.862,7.8
36155,72,-4,47,294,805,34.77,20.862,17.4
36161,72,-4,46,253,575,34.77,34.77,2.4
36162,72,-4,46,253,595,34.77,34.77,3.5
36163,72,-4,46,253,605,34.77,34.77,4.2
36164,72,-4,46,254,634,34.77,34.77,6.1
36165,72,-4,46,250,657,34.77,34.77,13.3
17111,78,-33,40,479,1144,10.29,1.029,10.8
17112,78,-33,40,475,1314,10.29,1.029,17.7
17113,78,-32,39,474,1406,10.29,1.029,22.8
17114,78,-32,39,476,1666,10.29,1.029,35.1
17115,78,-32,39,481,2115,10.29,1.029,79.4
17121,77,-32,40,476,1120,10.29,2.058,8.9
17122,77,-32,40,473,1257,10.29,2.058,14
17123,77,-32,40,472,1317,10.29,2.058,17.8
17124,77,-32,40,473,1495,10.29,2.058,27.1
17125,76,-32,40,475,1712,10.29,2.058,60.7
17131,78,-32,40,480,1026,10.29,3.087,7.4
17132,78,-32,40,476,1137,10.29,3.087,11.7
17133,77,-32,40,475,1187,10.29,3.087,14.8
17134,78,-32,40,477,1352,10.29,3.087,22.5
17135,78,-32,39,479,1580,10.29,3.087,50.3
17141,78,-32,40,475,1023,10.29,4.116,6.6
17142,77,-32,40,472,1117,10.29,4.116,10.7
17143,77,-32,40,471,1155,10.29,4.116,13.7
17144,78,-32,40,473,1278,10.29,4.116,20.1
17145,78,-32,41,473,1407,10.29,4.116,43.9
17151,78,-32,41,392,841,10.29,6.174,4.9
17152,78,-32,41,389,909,10.29,6.174,8.1
17153,78,-32,41,388,946,10.29,6.174,10.4
17154,78,-32,41,391,1036,10.29,6.174,16.1
17155,78,-32,41,390,1187,10.29,6.174,36.7
17161,77,-33,40,320,814,10.29,10.29,4.1
17162,77,-33,40,318,866,10.29,10.29,6.4
17163,77,-33,40,317,881,10.29,10.29,8.2
17164,77,-33,40,319,926,10.29,10.29,12.5
17165,77,-33,40,316,979,10.29,10.29,28.2
27111,73,-11,45,398,885,27.335,2.7335,6.8
27112,74,-11,45,395,1019,27.335,2.7335,10.4
27113,74,-11,45,395,1072,27.335,2.7335,13.1
27114,74,-10,45,396,1247,27.335,2.7335,19.4
27115,74,-10,44,393,1599,27.335,2.7335,43.4
27121,73,-11,44,397,844,27.335,5.467,5.2
27122,73,-11,44,394,941,27.335,5.467,8.1
27123,73,-11,44,394,983,27.335,5.467,10.2
27124,73,-11,44,395,1117,27.335,5.467,15.3
27125,73,-11,44,392,1271,27.335,5.467,33.6
27131,74,-10,45,400,790,27.335,8.2005,4.2
27132,74,-10,45,397,865,27.335,8.2005,6.5
27133,74,-10,45,397,899,27.335,8.2005,8.3
27134,74,-10,45,398,1004,27.335,8.2005,12.5
27135,74,-10,44,396,1130,27.335,8.2005,28.2
27141,74,-11,44,397,778,27.335,10.934,3.8
27142,74,-11,44,394,839,27.335,10.934,5.8
27143,74,-10,44,393,863,27.335,10.934,7.3
27144,74,-10,44,395,950,27.335,10.934,11
27145,73,-10,44,393,1017,27.335,10.934,24.3
27151,75,-10,46,319,661,27.335,16.401,2.8
27152,75,-10,46,317,715,27.335,16.401,4.6
27153,75,-10,46,316,747,27.335,16.401,5.8
27154,75,-10,46,318,830,27.335,16.401,8.8
27155,75,-10,45,314,967,27.335,16.401,19.5
27161,74,-11,45,268,641,27.335,27.335,2.2
27162,74,-11,45,265,675,27.335,27.335,3.5
27163,74,-11,45,265,687,27.335,27.335,4.4
27164,74,-11,45,266,718,27.335,27.335,6.6
27165,74,-11,45,262,753,27.335,27.335,14.8
37111,72,-3,46,370,781,40.565,4.0565,5.3
37112,72,-3,46,367,888,40.565,4.0565,8.1
37113,72,-4,46,367,928,40.565,4.0565,10.2
37114,72,-4,46,368,1074,40.565,4.0565,15.3
37115,72,-4,46,366,1334,40.565,4.0565,34.1
37121,72,-3,46,370,741,40.565,8.113,3.9
37122,72,-3,46,367,826,40.565,8.113,6
37123,72,-3,46,366,863,40.565,8.113,7.5
37124,72,-3,46,368,981,40.565,8.113,11.2
37125,72,-3,46,365,1126,40.565,8.113,25
37131,73,-3,46,372,703,40.565,12.1695,3.6
37132,73,-3,46,369,774,40.565,12.1695,5.5
37133,73,-3,46,369,804,40.565,12.1695,6.8
37134,73,-3,46,370,896,40.565,12.1695,10
37135,73,-3,46,367,996,40.565,12.1695,22.1
37141,73,-3,46,370,694,40.565,16.226,3
37142,73,-3,46,367,751,40.565,16.226,4.5
37143,73,-3,46,366,772,40.565,16.226,6.1
37144,73,-3,47,368,844,40.565,16.226,8.5
37145,73,-3,46,365,902,40.565,16.226,19
37151,73,-3,47,295,594,40.565,24.339,2.6
37152,73,-3,47,292,636,40.565,24.339,3.9
37153,73,-3,47,292,661,40.565,24.339,4.9
37154,73,-3,47,293,727,40.565,24.339,7.2
37155,73,-4,47,289,834,40.565,24.339,15.9
37161,72,-4,46,249,571,40.565,40.565,2
37162,72,-4,46,247,603,40.565,40.565,3
37163,72,-4,46,247,614,40.565,40.565,3.8
37164,72,-4,46,247,645,40.565,40.565,5.6
37165,72,-4,46,244,675,40.565,40.565,12.2
18111,78,-32,40,482,1144,11.76,1.176,11.7
18112,78,-32,40,479,1340,11.76,1.176,18.2
18113,78,-32,40,478,1438,11.76,1.176,23
18114,78,-32,40,479,1720,11.76,1.176,34.3
18115,78,-33,40,484,2254,11.76,1.176,76.1
18121,77,-33,40,479,1106,11.76,2.352,9.1
18122,77,-33,40,475,1237,11.76,2.352,14
18123,77,-33,40,475,1293,11.76,2.352,17.6
18124,77,-33,40,476,1461,11.76,2.352,26.1
18125,77,-32,40,479,1708,11.76,2.352,57.6
18131,77,-32,39,482,1037,11.76,3.528,7.2
18132,77,-32,39,478,1148,11.76,3.528,11.3
18133,77,-32,39,477,1195,11.76,3.528,14.4
18134,77,-32,39,479,1336,11.76,3.528,21.7
18135,77,-32,39,480,1502,11.76,3.528,48.8
18141,77,-32,40,478,1018,11.76,4.704,6.8
18142,77,-32,40,474,1108,11.76,4.704,10.1
18143,77,-32,39,473,1144,11.76,4.704,12.6
18144,78,-32,40,475,1264,11.76,4.704,18.7
18145,78,-32,40,475,1365,11.76,4.704,41.2
18151,79,-32,41,391,847,11.76,7.056,4.9
18152,78,-32,41,388,930,11.76,7.056,8
18153,78,-32,41,387,972,11.76,7.056,10.2
18154,79,-32,41,390,1074,11.76,7.056,15.2
18155,79,-33,41,388,1225,11.76,7.056,33.5
18161,78,-33,40,325,812,11.76,11.76,3.8
18162,77,-33,40,322,866,11.76,11.76,6
18163,78,-33,39,322,883,11.76,11.76,7.7
18164,78,-33,40,324,939,11.76,11.76,11.8
18165,78,-34,39,320,1002,11.76,11.76,26.8
28111,73,-11,44,400,886,31.24,3.124,7.1
28112,72,-11,44,397,1007,31.24,3.124,10.2
28113,72,-11,44,396,1062,31.24,3.124,12.6
28114,72,-11,44,398,1224,31.24,3.124,18.5
28115,72,-11,44,395,1518,31.24,3.124,39.9
28121,73,-11,44,399,841,31.24,6.248,5.7
28122,73,-11,44,396,939,31.24,6.248,8.1
28123,73,-11,44,396,979,31.24,6.248,9.8
28124,73,-11,44,397,1109,31.24,6.248,14.1
28125,73,-11,44,394,1277,31.24,6.248,30.4
28131,73,-11,45,402,795,31.24,9.372,4.4
28132,73,-11,45,399,881,31.24,9.372,6.3
28133,73,-11,44,398,919,31.24,9.372,7.8
28134,73,-11,45,400,1037,31.24,9.372,11.4
28135,73,-10,44,397,1186,31.24,9.372,25.1
28141,73,-11,44,399,780,31.24,12.496,3.9
28142,73,-11,44,396,842,31.24,12.496,5.6
28143,73,-11,44,395,865,31.24,12.496,6.9
28144,73,-11,44,397,945,31.24,12.496,10.1
28145,73,-10,44,394,1007,31.24,12.496,22.1
28151,75,-11,46,316,667,31.24,18.744,3
28152,75,-11,46,313,718,31.24,18.744,4.5
28153,75,-11,46,313,747,31.24,18.744,5.6
28154,74,-11,46,315,823,31.24,18.744,8.2
28155,74,-11,46,311,946,31.24,18.744,17.9
28161,74,-11,45,271,635,31.24,31.24,2.5
28162,74,-11,44,268,677,31.24,31.24,3.7
28163,73,-11,44,268,690,31.24,31.24,4.6
28164,73,-11,45,269,721,31.24,31.24,6.6
28165,73,-12,44,265,759,31.24,31.24,14.3
38111,72,-4,46,372,783,46.36,4.636,5.7
38112,72,-4,46,370,892,46.36,4.636,8.3
38113,72,-4,46,369,934,46.36,4.636,10.3
38114,71,-4,46,370,1081,46.36,4.636,15.1
38115,71,-5,46,367,1367,46.36,4.636,32.6
38121,72,-3,46,371,740,46.36,9.272,5.1
38122,72,-3,46,369,818,46.36,9.272,6.8
38123,72,-3,46,368,854,46.36,9.272,7.9
38124,72,-3,46,370,967,46.36,9.272,11.4
38125,72,-3,46,367,1110,46.36,9.272,24.1
38131,72,-3,46,374,703,46.36,13.908,3.5
38132,72,-3,46,371,776,46.36,13.908,5.1
38133,72,-3,46,370,806,46.36,13.908,6.3
38134,72,-3,46,372,899,46.36,13.908,9.2
38135,72,-3,46,369,1002,46.36,13.908,20.3
38141,72,-3,46,371,691,46.36,18.544,3.4
38142,72,-3,46,369,744,46.36,18.544,4.7
38143,72,-3,46,368,768,46.36,18.544,5.8
38144,72,-3,46,370,841,46.36,18.544,8.5
38145,72,-3,46,367,910,46.36,18.544,18.6
38151,73,-3,47,295,595,46.36,27.816,2.3
38152,73,-3,47,292,633,46.36,27.816,3.5
38153,73,-3,47,292,657,46.36,27.816,4.4
38154,73,-3,47,293,716,46.36,27.816,6.6
38155,73,-3,47,289,805,46.36,27.816,14.7
38161,72,-4,46,255,569,46.36,46.36,2
38162,72,-4,46,253,596,46.36,46.36,2.8
38163,72,-4,46,253,606,46.36,46.36,3.5
38164,72,-4,46,254,637,46.36,46.36,5.2
38165,72,-4,46,250,669,46.36,46.36,11.6
19111,77,-32,39,478,1125,13.23,1.323,10.6
19112,77,-33,39,474,1291,13.23,1.323,16.5
19113,77,-33,39,473,1375,13.23,1.323,20.9
19114,77,-33,39,475,1593,13.23,1.323,31.6
19115,77,-33,39,476,2000,13.23,1.323,70.8
19121,77,-33,39,478,1115,13.23,2.646,7.8
19122,77,-32,39,474,1264,13.23,2.646,12.1
19123,76,-32,39,473,1329,13.23,2.646,15.4
19124,76,-32,39,475,1529,13.23,2.646,23.4
19125,75,-33,39,475,1801,13.23,2.646,52.5
19131,78,-32,40,481,1036,13.23,3.969,6.7
19132,78,-32,39,478,1140,13.23,3.969,10.6
19133,78,-32,39,477,1185,13.23,3.969,13.5
19134,78,-32,39,478,1318,13.23,3.969,20.2
19135,78,-32,39,478,1457,13.23,3.969,44.4
19141,77,-32,40,477,1031,13.23,5.292,5.8
19142,77,-32,40,473,1131,13.23,5.292,9
19143,77,-32,40,472,1172,13.23,5.292,11.5
19144,77,-32,39,474,1301,13.23,5.292,17.4
19145,77,-32,39,473,1437,13.23,5.292,39
19151,78,-32,41,397,841,13.23,7.938,4.5
19152,78,-32,40,394,909,13.23,7.938,7.4
19153,78,-32,40,394,950,13.23,7.938,9.5
19154,78,-32,40,396,1048,13.23,7.938,14.6
19155,78,-33,40,395,1211,13.23,7.938,32.7
19161,77,-33,40,327,807,13.23,13.23,3.7
19162,77,-33,39,325,861,13.23,13.23,5.9
19163,77,-33,39,324,877,13.23,13.23,7.5
19164,78,-33,39,326,924,13.23,13.23,11.5
19165,78,-33,39,322,969,13.23,13.23,25.8
29111,73,-11,45,399,878,35.145,3.5145,5.8
29112,73,-11,44,396,1008,35.145,3.5145,9
29113,73,-11,44,395,1059,35.145,3.5145,11.4
29114,73,-11,45,397,1223,35.145,3.5145,17.5
29115,73,-11,45,393,1523,35.145,3.5145,38.5
29121,73,-11,45,398,849,35.145,7.029,4.5
29122,73,-11,44,395,954,35.145,7.029,6.3
29123,73,-11,44,395,1000,35.145,7.029,8.4
29124,73,-11,44,396,1138,35.145,7.029,12.7
29125,73,-10,44,393,1315,35.145,7.029,28.5
29131,74,-11,44,402,794,35.145,10.5435,3.8
29132,73,-11,44,399,870,35.145,10.5435,5.6
29133,73,-11,44,398,904,35.145,10.5435,6.9
29134,73,-11,44,399,1009,35.145,10.5435,10.4
29135,73,-11,44,396,1120,35.145,10.5435,23.5
29141,73,-11,44,398,780,35.145,14.058,3.6
29142,73,-11,44,395,842,35.145,14.058,5.2
29143,73,-11,44,394,865,35.145,14.058,6.4
29144,73,-11,44,396,946,35.145,14.058,9.5
29145,73,-11,44,392,1015,35.145,14.058,21.3
29151,75,-11,46,322,662,35.145,21.087,2.7
29152,75,-11,46,319,708,35.145,21.087,4.3
29153,75,-11,46,319,735,35.145,21.087,5.4
29154,75,-11,46,321,808,35.145,21.087,8
29155,75,-11,46,317,921,35.145,21.087,17.5
29161,74,-11,45,274,637,35.145,35.145,2.3
29162,74,-11,45,272,668,35.145,35.145,3.2
29163,74,-11,45,271,679,35.145,35.145,4
29164,73,-11,45,272,716,35.145,35.145,6
29165,73,-11,45,268,748,35.145,35.145,13.4
39111,72,-4,46,371,778,52.155,5.2155,4.7
39112,72,-4,46,368,883,52.155,5.2155,7.1
39113,72,-4,46,368,922,52.155,5.2155,8.8
39114,72,-4,46,369,1086,52.155,5.2155,13
39115,72,-4,46,366,1362,52.155,5.2155,29.8
39121,72,-3,46,370,750,52.155,10.431,4.1
39122,72,-3,46,368,836,52.155,10.431,5.8
39123,72,-3,46,367,876,52.155,10.431,7.1
39124,72,-3,46,368,998,52.155,10.431,10.4
39125,72,-3,46,365,1155,52.155,10.431,23
39131,72,-3,46,373,703,52.155,15.6465,3.4
39132,72,-3,46,370,770,52.155,15.6465,5.2
39133,72,-3,46,369,798,52.155,15.6465,6.4
39134,72,-3,46,371,884,52.155,15.6465,9.3
39135,72,-3,46,368,974,52.155,15.6465,20.1
39141,72,-3,46,370,695,52.155,20.862,2.9
39142,72,-3,46,368,748,52.155,20.862,4.4
39143,72,-3,46,367,769,52.155,20.862,5.4
39144,72,-3,46,368,839,52.155,20.862,7.8
39145,72,-3,46,365,894,52.155,20.862,17
39151,73,-4,47,299,590,52.155,31.293,2.2
39152,73,-4,47,296,630,52.155,31.293,3.3
39153,73,-4,47,296,655,52.155,31.293,4.2
39154,73,-4,47,297,716,52.155,31.293,6.3
39155,73,-4,47,293,810,52.155,31.293,14.2
39161,72,-4,46,252,570,52.155,52.155,1.8
39162,72,-4,46,250,600,52.155,52.155,2.7
39163,72,-4,46,249,610,52.155,52.155,3.4
39164,72,-4,46,250,638,52.155,52.155,5
39165,72,-4,46,246,668,52.155,52.155,10.9
1A111,76,-33,39,478,1131,14.7,1.47,9.9
1A112,76,-33,39,474,1303,14.7,1.47,15.4
1A113,76,-33,39,473,1383,14.7,1.47,19.5
1A114,76,-33,39,475,1627,14.7,1.47,29.2
1A115,76,-33,39,478,2016,14.7,1.47,64.9
1A121,76,-34,39,478,1110,14.7,2.94,8.6
1A122,76,-33,39,474,1252,14.7,2.94,12.7
1A123,76,-34,39,473,1318,14.7,2.94,15.7
1A124,76,-33,39,475,1518,14.7,2.94,23.1
1A125,77,-33,39,476,1794,14.7,2.94,50.6
1A131,77,-33,39,480,1029,14.7,4.41,6.7
1A132,77,-33,39,477,1129,14.7,4.41,10.1
1A133,77,-33,39,475,1174,14.7,4.41,12.6
1A134,77,-33,39,477,1311,14.7,4.41,18.8
1A135,77,-32,40,477,1465,14.7,4.41,41.5
1A141,76,-32,39,476,1025,14.7,5.88,6.5
1A142,76,-32,39,473,1118,14.7,5.88,9.2
1A143,76,-32,39,472,1153,14.7,5.88,11.2
1A144,76,-32,39,474,1268,14.7,5.88,16.7
1A145,76,-32,39,472,1361,14.7,5.88,36.5
1A151,78,-32,40,394,846,14.7,8.82,4.5
1A152,78,-32,40,391,921,14.7,8.82,7.1
1A153,78,-33,40,390,961,14.7,8.82,9
1A154,78,-32,40,393,1052,14.7,8.82,13.6
1A155,78,-32,40,390,1215,14.7,8.82,30.8
1A161,77,-33,40,329,807,14.7,14.7,3.6
1A162,77,-33,39,326,859,14.7,14.7,5.6
1A163,77,-34,39,326,874,14.7,14.7,7
1A164,77,-34,39,328,918,14.7,14.7,10.3
1A165,76,-34,39,324,966,14.7,14.7,22.7
2A111,73,-11,44,399,885,39.05,3.905,6.2
2A112,73,-11,44,396,1011,39.05,3.905,8.8
2A113,73,-11,44,395,1062,39.05,3.905,11.1
2A114,73,-11,44,397,1231,39.05,3.905,16.1
2A115,73,-11,44,394,1526,39.05,3.905,34.9
2A121,73,-11,44,398,846,39.05,7.81,5.3
2A122,73,-11,44,395,946,39.05,7.81,7.1
2A123,73,-11,44,394,988,39.05,7.81,8.6
2A124,73,-11,44,396,1117,39.05,7.81,12.4
2A125,73,-11,44,392,1269,39.05,7.81,26.6
2A131,73,-11,44,401,793,39.05,11.715,4.1
2A132,73,-11,44,398,872,39.05,11.715,5.9
2A133,73,-11,44,397,907,39.05,11.715,7.3
2A134,73,-11,44,399,1011,39.05,11.715,10.4
2A135,73,-11,44,396,1135,39.05,11.715,22.4
2A141,73,-11,45,398,778,39.05,15.62,3.7
2A142,73,-11,44,395,839,39.05,15.62,5.4
2A143,73,-11,44,394,864,39.05,15.62,6.5
2A144,73,-11,44,396,950,39.05,15.62,9.3
2A145,73,-11,44,392,1017,39.05,15.62,19.9
2A151,74,-11,46,323,664,39.05,23.43,2.7
2A152,74,-11,45,320,707,39.05,23.43,4.1
2A153,74,-11,45,320,735,39.05,23.43,5.1
2A154,74,-11,45,322,806,39.05,23.43,7.4
2A155,74,-11,45,317,915,39.05,23.43,16.5
2A161,73,-11,45,275,634,39.05,39.05,2.2
2A162,73,-11,45,273,666,39.05,39.05,3.3
2A163,73,-11,44,272,676,39.05,39.05,4
2A164,73,-11,44,273,715,39.05,39.05,5.8
2A165,73,-12,44,269,750,39.05,39.05,12.6
3A111,71,-4,46,370,773,57.95,5.795,5.6
3A112,71,-4,45,368,877,57.95,5.795,7.6
3A113,71,-4,45,367,918,57.95,5.795,9.2
3A114,71,-3,45,368,1087,57.95,5.795,13.4
3A115,71,-3,45,365,1375,57.95,5.795,29.2
3A121,71,-4,46,370,752,57.95,11.59,4.6
3A122,71,-4,46,368,840,57.95,11.59,6.1
3A123,71,-3,46,367,880,57.95,11.59,7.1
3A124,71,-3,46,368,1000,57.95,11.59,9.8
3A125,72,-3,46,365,1152,57.95,11.59,22
3A131,72,-4,46,373,698,57.95,17.385,3.4
3A132,72,-4,46,370,766,57.95,17.385,4.9
3A133,72,-4,46,369,795,57.95,17.385,6
3A134,72,-4,46,371,885,57.95,17.385,8.5
3A135,72,-4,46,368,987,57.95,17.385,18.1
3A141,72,-4,46,370,695,57.95,23.18,3.2
3A142,72,-4,46,367,750,57.95,23.18,4.6
3A143,72,-4,46,367,771,57.95,23.18,5.5
3A144,72,-4,46,368,846,57.95,23.18,7.9
3A145,72,-4,46,365,914,57.95,23.18,16.9
3A151,73,-4,47,297,595,57.95,34.77,2.3
3A152,73,-4,47,295,630,57.95,34.77,3.4
3A153,73,-4,47,294,653,57.95,34.77,4.2
3A154,73,-4,47,295,711,57.95,34.77,6.2
3A155,72,-4,47,291,804,57.95,34.77,13.6
3A161,72,-4,46,253,571,57.95,57.95,1.8
3A162,72,-4,46,250,599,57.95,57.95,2.6
3A163,72,-4,46,250,610,57.95,57.95,3.2
3A164,72,-4,46,251,640,57.95,57.95,4.7
3A165,72,-4,46,247,670,57.95,57.95,10.1
11221,78,-31,39,473,1418,1.4,0.28,26.2
11222,78,-32,39,470,1586,1.4,0.28,41.3
11223,78,-32,39,469,1657,1.4,0.28,52.7
11224,77,-32,39,472,1875,1.4,0.28,80.4
11225,77,-33,39,477,2302,1.4,0.28,181.9
11231,77,-32,39,470,1189,1.4,0.42,20
11232,76,-32,39,467,1293,1.4,0.42,31.9
11233,76,-32,39,466,1333,1.4,0.42,40.3
11234,76,-32,39,469,1489,1.4,0.42,61.1
11235,75,-31,39,474,1703,1.4,0.42,138.1
11241,78,-31,39,475,1003,1.4,0.56,16.4
11242,78,-31,38,471,1086,1.4,0.56,26.7
11243,77,-31,38,470,1115,1.4,0.56,34.2
11244,77,-31,38,472,1207,1.4,0.56,51.8
11245,77,-30,38,476,1322,1.4,0.56,116.5
11251,76,-32,38,469,843,1.4,0.84,14.7
11252,76,-32,38,466,915,1.4,0.84,23.3
11253,75,-32,38,465,946,1.4,0.84,29.7
11254,75,-32,38,467,1041,1.4,0.84,45.1
11255,74,-32,38,472,1180,1.4,0.84,101.8
11261,80,-32,42,334,802,1.4,1.4,11.8
11262,80,-32,42,332,840,1.4,1.4,18.8
11263,80,-32,42,331,850,1.4,1.4,23.9
11264,80,-32,42,335,949,1.4,1.4,35.9
11265,80,-33,42,330,1145,1.4,1.4,80
21221,73,-11,43,394,784,3.69,0.738,13.3
21222,73,-11,43,391,895,3.69,0.738,20.9
21223,73,-11,43,390,947,3.69,0.738,26.2
21224,73,-11,44,393,1101,3.69,0.738,39
21225,73,-12,44,390,1324,3.69,0.738,85.9
21231,72,-11,42,399,758,3.69,1.107,11
21232,72,-11,42,396,823,3.69,1.107,17.4
21233,72,-11,42,395,854,3.69,1.107,21.8
21234,72,-12,42,397,949,3.69,1.107,32.3
21235,72,-12,42,395,1153,3.69,1.107,70.9
21241,73,-11,43,395,753,3.69,1.476,9
21242,73,-11,43,392,818,3.69,1.476,14.7
21243,73,-11,43,391,844,3.69,1.476,18.8
21244,73,-11,43,393,928,3.69,1.476,28.5
21245,72,-11,42,390,1031,3.69,1.476,63.5
21251,73,-11,43,391,656,3.69,2.214,8.3
21252,73,-10,43,388,681,3.69,2.214,13.1
21253,73,-10,43,387,692,3.69,2.214,16.4
21254,72,-10,43,389,744,3.69,2.214,24.3
21255,72,-10,43,386,799,3.69,2.214,53.4
21261,75,-11,45,277,630,3.69,3.69,5.6
21262,75,-12,45,275,653,3.69,3.69,9.5
21263,75,-12,45,275,664,3.69,3.69,12.3
21264,75,-12,45,276,694,3.69,3.69,18.7
21265,75,-12,44,272,744,3.69,3.69,42.3
31221,72,-4,45,366,713,5.5,1.1,9.8
31222,72,-4,45,364,800,5.5,1.1,15.9
31223,72,-4,45,363,842,5.5,1.1,20.2
31224,72,-4,45,366,963,5.5,1.1,30.6
31225,72,-5,45,362,1127,5.5,1.1,68.5
31231,71,-4,45,370,683,5.5,1.65,9.3
31232,71,-4,45,367,757,5.5,1.65,14.1
31233,71,-4,45,366,792,5.5,1.65,17.5
31234,71,-4,45,368,897,5.5,1.65,26
31235,71,-4,44,367,1042,5.5,1.65,57
31241,71,-4,44,367,652,5.5,2.2,7.5
31242,71,-4,44,364,697,5.5,2.2,12.1
31243,71,-4,44,363,714,5.5,2.2,15.4
31244,71,-4,44,365,782,5.5,2.2,23.3
31245,72,-4,44,363,856,5.5,2.2,51.7
31251,72,-3,44,363,582,5.5,3.3,6.3
31252,72,-3,44,361,602,5.5,3.3,10.2
31253,72,-3,44,360,619,5.5,3.3,12.9
31254,72,-3,44,362,669,5.5,3.3,19.2
31255,71,-3,44,359,712,5.5,3.3,42.3
31261,73,-4,47,255,562,5.5,5.5,5.2
31262,73,-4,46,253,585,5.5,5.5,8.1
31263,73,-5,46,252,589,5.5,5.5,10.3
31264,73,-4,47,254,617,5.5,5.5,15.4
31265,74,-4,46,250,641,5.5,5.5,33.9
12221,77,-32,38,469,1077,2.8,0.56,15.7
12222,77,-32,38,465,1196,2.8,0.56,25.4
12223,77,-32,39,463,1248,2.8,0.56,32.4
12224,77,-32,39,467,1447,2.8,0.56,49.3
12225,77,-32,39,472,1724,2.8,0.56,111.2
12231,76,-32,37,477,1005,2.8,0.84,14.5
12232,77,-32,37,473,1110,2.8,0.84,22.9
12233,77,-32,37,472,1158,2.8,0.84,28.9
12234,77,-32,38,474,1301,2.8,0.84,43.1
12235,77,-32,39,478,1476,2.8,0.84,94.7
12241,76,-33,37,471,989,2.8,1.12,12.5
12242,76,-33,37,467,1067,2.8,1.12,19.6
12243,76,-33,37,466,1096,2.8,1.12,24.9
12244,76,-33,38,468,1201,2.8,1.12,37.5
12245,76,-33,37,470,1277,2.8,1.12,83.7
12251,76,-33,37,464,826,2.8,1.68,9.9
12252,76,-33,37,461,879,2.8,1.68,16
12253,76,-33,37,460,905,2.8,1.68,20.5
12254,76,-33,37,462,974,2.8,1.68,30.9
12255,76,-33,36,463,1074,2.8,1.68,68.8
12261,80,-33,41,328,815,2.8,2.8,7.8
12262,80,-33,41,325,854,2.8,2.8,12.3
12263,80,-33,41,324,861,2.8,2.8,15.6
12264,80,-33,41,326,902,2.8,2.8,24.1
12265,79,-33,41,322,992,2.8,2.8,55.1
22221,73,-12,43,391,792,7.38,1.476,9.2
22222,73,-12,43,388,882,7.38,1.476,14.5
22223,73,-11,43,388,927,7.38,1.476,18.2
22224,73,-12,43,389,1051,7.38,1.476,27.3
22225,74,-12,43,386,1208,7.38,1.476,60.5
22231,72,-11,43,396,776,7.38,2.214,7.5
22232,72,-11,43,393,857,7.38,2.214,11.7
22233,72,-12,43,392,894,7.38,2.214,14.8
22234,72,-11,43,394,1007,7.38,2.214,22.4
22235,72,-11,43,392,1155,7.38,2.214,50.2
22241,72,-12,43,392,750,7.38,2.952,6.8
22242,72,-12,42,389,807,7.38,2.952,10.6
22243,72,-12,42,389,831,7.38,2.952,13.5
22244,72,-12,42,390,919,7.38,2.952,20.3
22245,72,-12,43,388,1018,7.38,2.952,45.3
22251,73,-11,43,388,651,7.38,4.428,6.1
22252,73,-11,43,385,675,7.38,4.428,9.4
22253,73,-11,43,385,693,7.38,4.428,11.5
22254,72,-11,43,386,760,7.38,4.428,17.1
22255,72,-12,42,383,836,7.38,4.428,37.9
22261,75,-11,45,270,639,7.38,7.38,4.6
22262,75,-11,45,268,673,7.38,7.38,7.1
22263,75,-11,45,268,683,7.38,7.38,8.9
22264,75,-11,45,269,719,7.38,7.38,13.2
22265,75,-11,45,265,763,7.38,7.38,29
32221,72,-4,45,364,700,11,2.2,7.9
32222,72,-4,45,361,797,11,2.2,12.1
32223,72,-4,45,361,841,11,2.2,15.1
32224,72,-4,44,362,969,11,2.2,22.1
32225,72,-4,44,360,1163,11,2.2,48.3
32231,71,-4,44,368,679,11,3.3,6.2
32232,71,-4,44,365,736,11,3.3,9.7
32233,71,-4,44,364,761,11,3.3,12.2
32234,71,-4,44,365,853,11,3.3,18.4
32235,71,-4,44,363,970,11,3.3,41.1
32241,71,-4,44,364,662,11,4.4,5.2
32242,71,-4,44,362,708,11,4.4,8.1
32243,71,-4,44,361,725,11,4.4,10.3
32244,71,-4,44,363,789,11,4.4,15.6
32245,71,-5,44,360,820,11,4.4,35
32251,71,-4,44,361,586,11,6.6,4.8
32252,71,-4,44,359,602,11,6.6,7.4
32253,71,-4,44,358,610,11,6.6,9.3
32254,71,-4,44,360,662,11,6.6,13.8
32255,71,-4,44,357,719,11,6.6,30.9
32261,73,-4,46,251,569,11,11,3.8
32262,73,-5,46,249,595,11,11,5.7
32263,73,-5,46,248,599,11,11,7.1
32264,74,-5,46,249,622,11,11,10.6
32265,74,-5,46,246,694,11,11,23.4
13221,76,-33,38,473,1080,4.2,0.84,13.4
13222,76,-33,38,470,1210,4.2,0.84,21
13223,76,-33,38,469,1267,4.2,0.84,26.4
13224,76,-33,38,471,1439,4.2,0.84,39.1
13225,76,-34,39,476,1652,4.2,0.84,86
13231,76,-32,37,479,997,4.2,1.26,11.6
13232,76,-32,37,476,1103,4.2,1.26,18.2
13233,76,-32,36,475,1145,4.2,1.26,22.8
13234,76,-32,36,477,1265,4.2,1.26,33.7
13235,76,-32,36,481,1446,4.2,1.26,73.8
13241,76,-33,37,474,968,4.2,1.68,9.8
13242,76,-33,37,471,1044,4.2,1.68,15.7
13243,77,-33,37,470,1077,4.2,1.68,19.9
